transaction_id,year,origin_gta_property_id,destination_type,destination_id,purpose,heads
TX00001080,2015,GTA_RO_0038,property,GTA_RO_0042,breeding,44
TX00001081,2015,GTA_RO_0039,slaughterhouse,SH_RO_03,slaughter,208
TX00001082,2015,GTA_RO_0039,slaughterhouse,SH_RO_04,slaughter,29
TX00001083,2015,GTA_RO_0039,property,GTA_RO_0043,other,20
TX00001084,2015,GTA_RO_0040,slaughterhouse,SH_RO_04,slaughter,208
TX00001085,2015,GTA_RO_0040,property,GTA_RO_0044,fattening,32
TX00001086,2015,GTA_RO_0041,property,GTA_RO_0045,breeding,108
TX00001087,2015,GTA_RO_0042,slaughterhouse,SH_RO_02,slaughter,236
TX00001088,2015,GTA_RO_0042,property,GTA_RO_0050,other,97
TX00001089,2015,GTA_RO_0043,slaughterhouse,SH_RO_03,slaughter,250
TX00001090,2015,GTA_RO_0043,slaughterhouse,SH_RO_04,slaughter,26
TX00001091,2015,GTA_RO_0043,property,GTA_RO_0047,fattening,57
TX00001092,2015,GTA_RO_0044,slaughterhouse,SH_RO_03,slaughter,247
TX00001093,2015,GTA_RO_0044,property,GTA_RO_0048,breeding,35
TX00001094,2015,GTA_RO_0045,slaughterhouse,SH_RO_02,slaughter,208
TX00001095,2015,GTA_RO_0045,slaughterhouse,SH_RO_01,slaughter,25
TX00001096,2015,GTA_RO_0045,property,GTA_RO_0049,other,27
TX00001097,2015,GTA_RO_0045,property,GTA_RO_0049,other,11
TX00001098,2015,GTA_RO_0046,property,GTA_RO_0050,fattening,116
TX00001099,2015,GTA_RO_0047,slaughterhouse,SH_RO_02,slaughter,136
TX00001100,2015,GTA_RO_0047,slaughterhouse,SH_RO_01,slaughter,49
TX00001101,2015,GTA_RO_0047,property,GTA_RO_0055,breeding,91
TX00001102,2015,GTA_RO_0048,slaughterhouse,SH_RO_03,slaughter,215
TX00001103,2015,GTA_RO_0048,property,GTA_RO_0052,other,42
TX00001104,2015,GTA_RO_0049,slaughterhouse,SH_RO_02,slaughter,122
TX00001105,2015,GTA_RO_0049,slaughterhouse,SH_RO_01,slaughter,41
TX00001106,2015,GTA_RO_0049,property,GTA_RO_0053,fattening,93
TX00001107,2015,GTA_RO_0050,slaughterhouse,SH_RO_02,slaughter,220
TX00001108,2015,GTA_RO_0050,property,GTA_RO_0054,breeding,87
TX00001109,2015,GTA_RO_0051,property,GTA_RO_0055,other,118
TX00001110,2015,GTA_RO_0052,slaughterhouse,SH_RO_04,slaughter,189
TX00001111,2015,GTA_RO_0052,property,GTA_RO_0060,fattening,91
TX00001112,2015,GTA_RO_0053,slaughterhouse,SH_RO_02,slaughter,184
TX00001113,2015,GTA_RO_0053,slaughterhouse,SH_RO_03,slaughter,16
TX00001114,2015,GTA_RO_0053,property,GTA_RO_0057,breeding,99
TX00001115,2015,GTA_RO_0054,slaughterhouse,SH_RO_02,slaughter,229
TX00001116,2015,GTA_RO_0054,property,GTA_RO_0058,other,46
TX00001117,2015,GTA_RO_0055,slaughterhouse,SH_RO_03,slaughter,230
TX00001118,2015,GTA_RO_0055,slaughterhouse,SH_RO_04,slaughter,30
TX00001119,2015,GTA_RO_0055,property,GTA_RO_0059,fattening,113
TX00001120,2015,GTA_RO_0056,property,GTA_RO_0060,breeding,123
TX00001121,2015,GTA_RO_0056,property,GTA_RO_0060,other,4
TX00001122,2015,GTA_RO_0057,slaughterhouse,SH_RO_02,slaughter,261
TX00001123,2015,GTA_RO_0057,slaughterhouse,SH_RO_01,slaughter,56
TX00001124,2015,GTA_RO_0057,property,GTA_RO_0065,other,103
TX00001125,2015,GTA_RO_0058,slaughterhouse,SH_RO_01,slaughter,216
TX00001126,2015,GTA_RO_0058,property,GTA_RO_0062,fattening,23
TX00001127,2015,GTA_RO_0059,slaughterhouse,SH_RO_04,slaughter,228
TX00001128,2015,GTA_RO_0059,slaughterhouse,SH_RO_03,slaughter,25
TX00001129,2015,GTA_RO_0059,property,GTA_RO_0063,breeding,111
TX00001130,2015,GTA_RO_0060,slaughterhouse,SH_RO_03,slaughter,191
TX00001131,2015,GTA_RO_0060,property,GTA_RO_0064,other,103
TX00001132,2015,GTA_RO_0061,property,GTA_RO_0065,fattening,116
TX00001133,2015,GTA_RO_0062,slaughterhouse,SH_RO_02,slaughter,173
TX00001134,2015,GTA_RO_0062,property,GTA_RO_0070,breeding,32
TX00001135,2015,GTA_RO_0063,slaughterhouse,SH_RO_03,slaughter,203
TX00001136,2015,GTA_RO_0063,slaughterhouse,SH_RO_04,slaughter,59
TX00001137,2015,GTA_RO_0063,property,GTA_RO_0067,other,90
TX00001138,2015,GTA_RO_0064,slaughterhouse,SH_RO_04,slaughter,203
TX00001139,2015,GTA_RO_0064,property,GTA_RO_0068,fattening,99
TX00001140,2015,GTA_RO_0065,slaughterhouse,SH_RO_02,slaughter,206
TX00001141,2015,GTA_RO_0065,slaughterhouse,SH_RO_01,slaughter,18
TX00001142,2015,GTA_RO_0065,property,GTA_RO_0069,breeding,85
TX00001143,2015,GTA_RO_0066,property,GTA_RO_0070,other,28
TX00001144,2015,GTA_RO_0067,slaughterhouse,SH_RO_04,slaughter,227
TX00001145,2015,GTA_RO_0067,slaughterhouse,SH_RO_03,slaughter,34
TX00001146,2015,GTA_RO_0067,property,GTA_RO_0003,fattening,112
TX00001147,2015,GTA_RO_0067,property,GTA_RO_0003,other,3
TX00001148,2015,GTA_RO_0068,slaughterhouse,SH_RO_04,slaughter,151
TX00001149,2015,GTA_RO_0068,property,GTA_RO_0072,breeding,108
TX00001150,2015,GTA_RO_0069,slaughterhouse,SH_RO_01,slaughter,188
TX00001151,2015,GTA_RO_0069,slaughterhouse,SH_RO_02,slaughter,32
TX00001152,2015,GTA_RO_0069,property,GTA_RO_0005,other,59
TX00001153,2015,GTA_RO_0070,slaughterhouse,SH_RO_02,slaughter,118
TX00001154,2015,GTA_RO_0070,property,GTA_RO_0002,fattening,104
TX00001155,2015,GTA_RO_0071,property,GTA_RO_0003,breeding,105
TX00001156,2015,GTA_RO_0072,slaughterhouse,SH_RO_04,slaughter,182
TX00001157,2015,GTA_RO_0072,property,GTA_RO_0004,other,92
TX00001158,2015,GTA_MT_0001,property,GTA_MT_0005,fattening,118
TX00001159,2015,GTA_MT_0001,property,GTA_MT_0005,other,1
TX00001160,2015,GTA_MT_0002,slaughterhouse,SH_MT_02,slaughter,222
TX00001161,2015,GTA_MT_0002,property,GTA_MT_0010,breeding,43
TX00001162,2015,GTA_MT_0003,slaughterhouse,SH_MT_04,slaughter,235
TX00001163,2015,GTA_MT_0003,slaughterhouse,SH_MT_03,slaughter,58
TX00001164,2015,GTA_MT_0003,property,GTA_MT_0007,other,110
TX00001165,2015,GTA_MT_0004,slaughterhouse,SH_MT_03,slaughter,247
TX00001166,2015,GTA_MT_0004,property,GTA_MT_0008,fattening,88
TX00001167,2015,GTA_MT_0005,slaughterhouse,SH_MT_01,slaughter,214
TX00001168,2015,GTA_MT_0005,slaughterhouse,SH_MT_02,slaughter,54
TX00001169,2015,GTA_MT_0005,property,GTA_MT_0009,breeding,52
TX00001170,2015,GTA_MT_0006,property,GTA_MT_0010,other,84
TX00001171,2015,GTA_MT_0007,slaughterhouse,SH_MT_03,slaughter,216
TX00001172,2015,GTA_MT_0007,slaughterhouse,SH_MT_04,slaughter,56
TX00001173,2015,GTA_MT_0007,property,GTA_MT_0015,fattening,46
TX00001174,2015,GTA_MT_0008,slaughterhouse,SH_MT_04,slaughter,171
TX00001175,2015,GTA_MT_0008,property,GTA_MT_0012,breeding,29
TX00001176,2015,GTA_MT_0009,slaughterhouse,SH_MT_01,slaughter,237
TX00001177,2015,GTA_MT_0009,slaughterhouse,SH_MT_02,slaughter,30
TX00001178,2015,GTA_MT_0009,property,GTA_MT_0013,other,84
TX00001179,2015,GTA_MT_0010,slaughterhouse,SH_MT_02,slaughter,106
TX00001180,2015,GTA_MT_0010,property,GTA_MT_0014,fattening,46
TX00001181,2015,GTA_MT_0011,property,GTA_MT_0015,breeding,81
TX00001182,2015,GTA_MT_0012,slaughterhouse,SH_MT_04,slaughter,199
TX00001183,2015,GTA_MT_0012,property,GTA_MT_0020,other,70
TX00001184,2015,GTA_MT_0012,property,GTA_MT_0020,other,7
TX00001185,2015,GTA_MT_0013,slaughterhouse,SH_MT_01,slaughter,243
TX00001186,2015,GTA_MT_0013,slaughterhouse,SH_MT_02,slaughter,29
TX00001187,2015,GTA_MT_0013,property,GTA_MT_0017,fattening,79
TX00001188,2015,GTA_MT_0014,slaughterhouse,SH_MT_02,slaughter,163
TX00001189,2015,GTA_MT_0014,property,GTA_MT_0018,breeding,60
TX00001190,2015,GTA_MT_0015,slaughterhouse,SH_MT_03,slaughter,177
TX00001191,2015,GTA_MT_0015,slaughterhouse,SH_MT_04,slaughter,51
TX00001192,2015,GTA_MT_0015,property,GTA_MT_0019,other,29
TX00001193,2015,GTA_MT_0016,property,GTA_MT_0020,fattening,75
TX00001194,2015,GTA_MT_0017,slaughterhouse,SH_MT_02,slaughter,193
TX00001195,2015,GTA_MT_0017,slaughterhouse,SH_MT_01,slaughter,33
TX00001196,2015,GTA_MT_0017,property,GTA_MT_0025,breeding,45
TX00001197,2015,GTA_MT_0018,slaughterhouse,SH_MT_02,slaughter,196
TX00001198,2015,GTA_MT_0018,property,GTA_MT_0022,other,115
TX00001199,2015,GTA_MT_0019,slaughterhouse,SH_MT_03,slaughter,157
TX00001200,2015,GTA_MT_0019,slaughterhouse,SH_MT_04,slaughter,58
TX00001201,2015,GTA_MT_0019,property,GTA_MT_0023,fattening,73
TX00001202,2015,GTA_MT_0020,slaughterhouse,SH_MT_04,slaughter,232
TX00001203,2015,GTA_MT_0020,property,GTA_MT_0024,breeding,83
TX00001204,2015,GTA_MT_0021,property,GTA_MT_0025,other,18
TX00001205,2015,GTA_MT_0022,slaughterhouse,SH_MT_01,slaughter,229
TX00001206,2015,GTA_MT_0022,property,GTA_MT_0030,fattening,40
TX00001207,2015,GTA_MT_0023,slaughterhouse,SH_MT_04,slaughter,156
TX00001208,2015,GTA_MT_0023,slaughterhouse,SH_MT_03,slaughter,25
TX00001209,2015,GTA_MT_0023,property,GTA_MT_0027,breeding,109
TX00001210,2015,GTA_MT_0023,property,GTA_MT_0027,other,14
TX00001211,2015,GTA_MT_0024,slaughterhouse,SH_MT_04,slaughter,172
TX00001212,2015,GTA_MT_0024,property,GTA_MT_0028,other,86
TX00001213,2015,GTA_MT_0025,slaughterhouse,SH_MT_01,slaughter,219
TX00001214,2015,GTA_MT_0025,slaughterhouse,SH_MT_02,slaughter,53
TX00001215,2015,GTA_MT_0025,property,GTA_MT_0029,fattening,95
TX00001216,2015,GTA_MT_0026,property,GTA_MT_0030,breeding,122
TX00001217,2015,GTA_MT_0027,slaughterhouse,SH_MT_04,slaughter,254
TX00001218,2015,GTA_MT_0027,slaughterhouse,SH_MT_03,slaughter,59
TX00001219,2015,GTA_MT_0027,property,GTA_MT_0035,other,34
TX00001220,2015,GTA_MT_0028,slaughterhouse,SH_MT_03,slaughter,178
TX00001221,2015,GTA_MT_0028,property,GTA_MT_0032,fattening,90
TX00001222,2015,GTA_MT_0029,slaughterhouse,SH_MT_01,slaughter,170
TX00001223,2015,GTA_MT_0029,slaughterhouse,SH_MT_02,slaughter,17
TX00001224,2015,GTA_MT_0029,property,GTA_MT_0033,breeding,41
TX00001225,2015,GTA_MT_0030,slaughterhouse,SH_MT_02,slaughter,122
TX00001226,2015,GTA_MT_0030,property,GTA_MT_0034,other,65
TX00001227,2015,GTA_MT_0031,property,GTA_MT_0035,fattening,116
TX00001228,2015,GTA_MT_0032,slaughterhouse,SH_MT_04,slaughter,187
TX00001229,2015,GTA_MT_0032,property,GTA_MT_0040,breeding,84
TX00001230,2015,GTA_MT_0033,slaughterhouse,SH_MT_01,slaughter,211
TX00001231,2015,GTA_MT_0033,slaughterhouse,SH_MT_02,slaughter,48
TX00001232,2015,GTA_MT_0033,property,GTA_MT_0037,other,30
TX00001233,2015,GTA_MT_0034,slaughterhouse,SH_MT_02,slaughter,134
TX00001234,2015,GTA_MT_0034,property,GTA_MT_0038,fattening,54
TX00001235,2015,GTA_MT_0034,property,GTA_MT_0038,other,14
TX00001236,2015,GTA_MT_0035,slaughterhouse,SH_MT_03,slaughter,140
TX00001237,2015,GTA_MT_0035,slaughterhouse,SH_MT_04,slaughter,42
TX00001238,2015,GTA_MT_0035,property,GTA_MT_0039,breeding,42
TX00001239,2015,GTA_MT_0036,property,GTA_MT_0040,other,68
TX00001240,2015,GTA_MT_0037,slaughterhouse,SH_MT_01,slaughter,192
TX00001241,2015,GTA_MT_0037,slaughterhouse,SH_MT_02,slaughter,27
TX00001242,2015,GTA_MT_0037,property,GTA_MT_0045,fattening,47
TX00001243,2015,GTA_MT_0038,slaughterhouse,SH_MT_01,slaughter,157
TX00001244,2015,GTA_MT_0038,property,GTA_MT_0042,breeding,27
TX00001245,2015,GTA_MT_0039,slaughterhouse,SH_MT_03,slaughter,204
TX00001246,2015,GTA_MT_0039,slaughterhouse,SH_MT_04,slaughter,56
TX00001247,2015,GTA_MT_0039,property,GTA_MT_0043,other,97
TX00001248,2015,GTA_MT_0040,slaughterhouse,SH_MT_04,slaughter,214
TX00001249,2015,GTA_MT_0040,property,GTA_MT_0044,fattening,48
TX00001250,2015,GTA_MT_0041,property,GTA_MT_0045,breeding,100
TX00001251,2015,GTA_MT_0042,slaughterhouse,SH_MT_02,slaughter,160
TX00001252,2015,GTA_MT_0042,property,GTA_MT_0050,other,119
TX00001253,2015,GTA_MT_0043,slaughterhouse,SH_MT_03,slaughter,187
TX00001254,2015,GTA_MT_0043,slaughterhouse,SH_MT_04,slaughter,32
TX00001255,2015,GTA_MT_0043,property,GTA_MT_0047,fattening,59
TX00001256,2015,GTA_MT_0044,slaughterhouse,SH_MT_03,slaughter,210
TX00001257,2015,GTA_MT_0044,property,GTA_MT_0048,breeding,120
TX00001258,2015,GTA_MT_0045,slaughterhouse,SH_MT_01,slaughter,182
TX00001259,2015,GTA_MT_0045,slaughterhouse,SH_MT_02,slaughter,33
TX00001260,2015,GTA_MT_0045,property,GTA_MT_0049,other,101
TX00001261,2015,GTA_MT_0045,property,GTA_MT_0049,other,3
TX00001262,2015,GTA_MT_0046,property,GTA_MT_0050,fattening,61
TX00001263,2015,GTA_MT_0047,slaughterhouse,SH_MT_03,slaughter,149
TX00001264,2015,GTA_MT_0047,slaughterhouse,SH_MT_04,slaughter,57
TX00001265,2015,GTA_MT_0047,property,GTA_MT_0055,breeding,62
TX00001266,2015,GTA_MT_0048,slaughterhouse,SH_MT_03,slaughter,147
TX00001267,2015,GTA_MT_0048,property,GTA_MT_0052,other,56
TX00001268,2015,GTA_MT_0049,slaughterhouse,SH_MT_02,slaughter,193
TX00001269,2015,GTA_MT_0049,slaughterhouse,SH_MT_01,slaughter,54
TX00001270,2015,GTA_MT_0049,property,GTA_MT_0053,fattening,64
TX00001271,2015,GTA_MT_0050,slaughterhouse,SH_MT_02,slaughter,173
TX00001272,2015,GTA_MT_0050,property,GTA_MT_0054,breeding,46
TX00001273,2015,GTA_MT_0051,property,GTA_MT_0055,other,103
TX00001274,2015,GTA_MT_0052,slaughterhouse,SH_MT_04,slaughter,209
TX00001275,2015,GTA_MT_0052,property,GTA_MT_0060,fattening,88
TX00001276,2015,GTA_MT_0053,slaughterhouse,SH_MT_01,slaughter,198
TX00001277,2015,GTA_MT_0053,slaughterhouse,SH_MT_02,slaughter,51
TX00001278,2015,GTA_MT_0053,property,GTA_MT_0057,breeding,122
TX00001279,2015,GTA_MT_0054,slaughterhouse,SH_MT_02,slaughter,179
TX00001280,2015,GTA_MT_0054,property,GTA_MT_0058,other,86
TX00001281,2015,GTA_MT_0055,slaughterhouse,SH_MT_03,slaughter,213
TX00001282,2015,GTA_MT_0055,slaughterhouse,SH_MT_04,slaughter,42
TX00001283,2015,GTA_MT_0055,property,GTA_MT_0059,fattening,52
TX00001284,2015,GTA_MT_0056,property,GTA_MT_0060,breeding,61
TX00001285,2015,GTA_MT_0056,property,GTA_MT_0060,other,9
TX00001286,2015,GTA_MT_0057,slaughterhouse,SH_MT_01,slaughter,117
TX00001287,2015,GTA_MT_0057,slaughterhouse,SH_MT_02,slaughter,29
TX00001288,2015,GTA_MT_0057,property,GTA_MT_0065,other,89
TX00001289,2015,GTA_MT_0058,slaughterhouse,SH_MT_02,slaughter,198
TX00001290,2015,GTA_MT_0058,property,GTA_MT_0062,fattening,52
TX00001291,2015,GTA_MT_0059,slaughterhouse,SH_MT_03,slaughter,155
TX00001292,2015,GTA_MT_0059,slaughterhouse,SH_MT_04,slaughter,16
TX00001293,2015,GTA_MT_0059,property,GTA_MT_0063,breeding,64
TX00001294,2015,GTA_MT_0060,slaughterhouse,SH_MT_04,slaughter,171
TX00001295,2015,GTA_MT_0060,property,GTA_MT_0064,other,42
TX00001296,2015,GTA_MT_0061,property,GTA_MT_0065,fattening,72
TX00001297,2015,GTA_MT_0062,slaughterhouse,SH_MT_02,slaughter,158
TX00001298,2015,GTA_MT_0062,property,GTA_MT_0070,breeding,75
TX00001299,2015,GTA_MT_0063,slaughterhouse,SH_MT_03,slaughter,207
TX00001300,2015,GTA_MT_0063,slaughterhouse,SH_MT_04,slaughter,56
TX00001301,2015,GTA_MT_0063,property,GTA_MT_0067,other,18
TX00001302,2015,GTA_MT_0064,slaughterhouse,SH_MT_04,slaughter,159
TX00001303,2015,GTA_MT_0064,property,GTA_MT_0068,fattening,34
TX00001304,2015,GTA_MT_0065,slaughterhouse,SH_MT_01,slaughter,212
TX00001305,2015,GTA_MT_0065,slaughterhouse,SH_MT_02,slaughter,46
TX00001306,2015,GTA_MT_0065,property,GTA_MT_0069,breeding,71
TX00001307,2015,GTA_MT_0066,property,GTA_MT_0070,other,119
TX00001308,2015,GTA_MT_0067,slaughterhouse,SH_MT_03,slaughter,184
TX00001309,2015,GTA_MT_0067,slaughterhouse,SH_MT_04,slaughter,23
TX00001310,2015,GTA_MT_0067,property,GTA_MT_0003,fattening,37
TX00001311,2015,GTA_MT_0067,property,GTA_MT_0003,other,3
TX00001312,2015,GTA_MT_0068,slaughterhouse,SH_MT_04,slaughter,178
TX00001313,2015,GTA_MT_0068,property,GTA_MT_0072,breeding,104
TX00001314,2015,GTA_MT_0069,slaughterhouse,SH_MT_01,slaughter,258
TX00001315,2015,GTA_MT_0069,slaughterhouse,SH_MT_02,slaughter,43
TX00001316,2015,GTA_MT_0069,property,GTA_MT_0005,other,123
TX00001317,2015,GTA_MT_0070,slaughterhouse,SH_MT_01,slaughter,238
TX00001318,2015,GTA_MT_0070,property,GTA_MT_0002,fattening,23
TX00001319,2015,GTA_MT_0071,property,GTA_MT_0003,breeding,116
TX00001320,2015,GTA_MT_0072,slaughterhouse,SH_MT_04,slaughter,194
TX00001321,2015,GTA_MT_0072,property,GTA_MT_0004,other,33
TX00001322,2015,GTA_PA_0001,property,GTA_PA_0005,fattening,27
TX00001323,2015,GTA_PA_0001,property,GTA_PA_0005,other,12
TX00001324,2015,GTA_PA_0002,slaughterhouse,SH_PA_02,slaughter,213
TX00001325,2015,GTA_PA_0002,property,GTA_PA_0010,breeding,21
TX00001326,2015,GTA_PA_0003,slaughterhouse,SH_PA_03,slaughter,156
TX00001327,2015,GTA_PA_0003,slaughterhouse,SH_PA_04,slaughter,43
TX00001328,2015,GTA_PA_0003,property,GTA_PA_0007,other,64
TX00001329,2015,GTA_PA_0004,slaughterhouse,SH_PA_04,slaughter,211
TX00001330,2015,GTA_PA_0004,property,GTA_PA_0008,fattening,93
TX00001331,2015,GTA_PA_0005,slaughterhouse,SH_PA_01,slaughter,160
TX00001332,2015,GTA_PA_0005,slaughterhouse,SH_PA_02,slaughter,54
TX00001333,2015,GTA_PA_0005,property,GTA_PA_0009,breeding,117
TX00001334,2015,GTA_PA_0006,property,GTA_PA_0010,other,113
TX00001335,2015,GTA_PA_0007,slaughterhouse,SH_PA_03,slaughter,242
TX00001336,2015,GTA_PA_0007,slaughterhouse,SH_PA_04,slaughter,19
TX00001337,2015,GTA_PA_0007,property,GTA_PA_0015,fattening,69
TX00001338,2015,GTA_PA_0008,slaughterhouse,SH_PA_04,slaughter,281
TX00001339,2015,GTA_PA_0008,property,GTA_PA_0012,breeding,118
TX00001340,2015,GTA_PA_0009,slaughterhouse,SH_PA_01,slaughter,228
TX00001341,2015,GTA_PA_0009,slaughterhouse,SH_PA_02,slaughter,18
TX00001342,2015,GTA_PA_0009,property,GTA_PA_0013,other,77
TX00001343,2015,GTA_PA_0010,slaughterhouse,SH_PA_02,slaughter,148
TX00001344,2015,GTA_PA_0010,property,GTA_PA_0014,fattening,94
TX00001345,2015,GTA_PA_0011,property,GTA_PA_0015,breeding,33
TX00001346,2015,GTA_PA_0012,slaughterhouse,SH_PA_03,slaughter,189
TX00001347,2015,GTA_PA_0012,property,GTA_PA_0020,other,36
TX00001348,2015,GTA_PA_0012,property,GTA_PA_0020,other,9
TX00001349,2015,GTA_PA_0013,slaughterhouse,SH_PA_01,slaughter,245
TX00001350,2015,GTA_PA_0013,slaughterhouse,SH_PA_02,slaughter,41
TX00001351,2015,GTA_PA_0013,property,GTA_PA_0017,fattening,91
TX00001352,2015,GTA_PA_0014,slaughterhouse,SH_PA_02,slaughter,228
TX00001353,2015,GTA_PA_0014,property,GTA_PA_0018,breeding,26
TX00001354,2015,GTA_PA_0015,slaughterhouse,SH_PA_03,slaughter,223
TX00001355,2015,GTA_PA_0015,slaughterhouse,SH_PA_04,slaughter,40
TX00001356,2015,GTA_PA_0015,property,GTA_PA_0019,other,87
TX00001357,2015,GTA_PA_0016,property,GTA_PA_0020,fattening,103
TX00001358,2015,GTA_PA_0017,slaughterhouse,SH_PA_01,slaughter,208
TX00001359,2015,GTA_PA_0017,slaughterhouse,SH_PA_02,slaughter,35
TX00001360,2015,GTA_PA_0017,property,GTA_PA_0025,breeding,76
TX00001361,2015,GTA_PA_0018,slaughterhouse,SH_PA_02,slaughter,236
TX00001362,2015,GTA_PA_0018,property,GTA_PA_0022,other,83
TX00001363,2015,GTA_PA_0019,slaughterhouse,SH_PA_03,slaughter,229
TX00001364,2015,GTA_PA_0019,slaughterhouse,SH_PA_04,slaughter,17
TX00001365,2015,GTA_PA_0019,property,GTA_PA_0023,fattening,69
TX00001366,2015,GTA_PA_0020,slaughterhouse,SH_PA_04,slaughter,244
TX00001367,2015,GTA_PA_0020,property,GTA_PA_0024,breeding,36
TX00001368,2015,GTA_PA_0021,property,GTA_PA_0025,other,62
TX00001369,2015,GTA_PA_0022,slaughterhouse,SH_PA_02,slaughter,174
TX00001370,2015,GTA_PA_0022,property,GTA_PA_0030,fattening,30
TX00001371,2015,GTA_PA_0023,slaughterhouse,SH_PA_03,slaughter,183
TX00001372,2015,GTA_PA_0023,slaughterhouse,SH_PA_04,slaughter,45
TX00001373,2015,GTA_PA_0023,property,GTA_PA_0027,breeding,21
TX00001374,2015,GTA_PA_0023,property,GTA_PA_0027,other,2
TX00001375,2015,GTA_PA_0024,slaughterhouse,SH_PA_03,slaughter,115
TX00001376,2015,GTA_PA_0024,property,GTA_PA_0028,other,103
TX00001377,2015,GTA_PA_0025,slaughterhouse,SH_PA_01,slaughter,252
TX00001378,2015,GTA_PA_0025,slaughterhouse,SH_PA_02,slaughter,41
TX00001379,2015,GTA_PA_0025,property,GTA_PA_0029,fattening,30
TX00001380,2015,GTA_PA_0026,property,GTA_PA_0030,breeding,24
TX00001381,2015,GTA_PA_0027,slaughterhouse,SH_PA_03,slaughter,161
TX00001382,2015,GTA_PA_0027,slaughterhouse,SH_PA_04,slaughter,36
TX00001383,2015,GTA_PA_0027,property,GTA_PA_0035,other,70
TX00001384,2015,GTA_PA_0028,slaughterhouse,SH_PA_03,slaughter,162
TX00001385,2015,GTA_PA_0028,property,GTA_PA_0032,fattening,24
TX00001386,2015,GTA_PA_0029,slaughterhouse,SH_PA_01,slaughter,202
TX00001387,2015,GTA_PA_0029,slaughterhouse,SH_PA_02,slaughter,51
TX00001388,2015,GTA_PA_0029,property,GTA_PA_0033,breeding,37
TX00001389,2015,GTA_PA_0030,slaughterhouse,SH_PA_02,slaughter,178
TX00001390,2015,GTA_PA_0030,property,GTA_PA_0034,other,99
TX00001391,2015,GTA_PA_0031,property,GTA_PA_0035,fattening,103
TX00001392,2015,GTA_PA_0032,slaughterhouse,SH_PA_04,slaughter,220
TX00001393,2015,GTA_PA_0032,property,GTA_PA_0040,breeding,35
TX00001394,2015,GTA_PA_0033,slaughterhouse,SH_PA_01,slaughter,239
TX00001395,2015,GTA_PA_0033,slaughterhouse,SH_PA_02,slaughter,54
TX00001396,2015,GTA_PA_0033,property,GTA_PA_0037,other,114
TX00001397,2015,GTA_PA_0034,slaughterhouse,SH_PA_02,slaughter,245
TX00001398,2015,GTA_PA_0034,property,GTA_PA_0038,fattening,47
TX00001399,2015,GTA_PA_0034,property,GTA_PA_0038,other,2
TX00001400,2015,GTA_PA_0035,slaughterhouse,SH_PA_03,slaughter,269
TX00001401,2015,GTA_PA_0035,slaughterhouse,SH_PA_04,slaughter,45
TX00001402,2015,GTA_PA_0035,property,GTA_PA_0039,breeding,75
TX00001403,2015,GTA_PA_0036,property,GTA_PA_0040,other,96
TX00001404,2015,GTA_PA_0037,slaughterhouse,SH_PA_01,slaughter,121
TX00001405,2015,GTA_PA_0037,slaughterhouse,SH_PA_02,slaughter,59
TX00001406,2015,GTA_PA_0037,property,GTA_PA_0045,fattening,103
TX00001407,2015,GTA_PA_0038,slaughterhouse,SH_PA_01,slaughter,154
TX00001408,2015,GTA_PA_0038,property,GTA_PA_0042,breeding,113
TX00001409,2015,GTA_PA_0039,slaughterhouse,SH_PA_03,slaughter,193
TX00001410,2015,GTA_PA_0039,slaughterhouse,SH_PA_04,slaughter,47
TX00001411,2015,GTA_PA_0039,property,GTA_PA_0043,other,85
TX00001412,2015,GTA_PA_0040,slaughterhouse,SH_PA_04,slaughter,172
TX00001413,2015,GTA_PA_0040,property,GTA_PA_0044,fattening,99
TX00001414,2015,GTA_PA_0041,property,GTA_PA_0045,breeding,98
TX00001415,2015,GTA_PA_0042,slaughterhouse,SH_PA_02,slaughter,241
TX00001416,2015,GTA_PA_0042,property,GTA_PA_0050,other,110
TX00001417,2015,GTA_PA_0043,slaughterhouse,SH_PA_03,slaughter,232
TX00001418,2015,GTA_PA_0043,slaughterhouse,SH_PA_04,slaughter,53
TX00001419,2015,GTA_PA_0043,property,GTA_PA_0047,fattening,86
TX00001420,2015,GTA_PA_0044,slaughterhouse,SH_PA_04,slaughter,253
TX00001421,2015,GTA_PA_0044,property,GTA_PA_0048,breeding,40
TX00001422,2015,GTA_PA_0045,slaughterhouse,SH_PA_01,slaughter,142
TX00001423,2015,GTA_PA_0045,slaughterhouse,SH_PA_02,slaughter,54
TX00001424,2015,GTA_PA_0045,property,GTA_PA_0049,other,50
TX00001425,2015,GTA_PA_0045,property,GTA_PA_0049,other,3
TX00001426,2015,GTA_PA_0046,property,GTA_PA_0050,fattening,46
TX00001427,2015,GTA_PA_0047,slaughterhouse,SH_PA_03,slaughter,209
TX00001428,2015,GTA_PA_0047,slaughterhouse,SH_PA_04,slaughter,47
TX00001429,2015,GTA_PA_0047,property,GTA_PA_0055,breeding,28
TX00001430,2015,GTA_PA_0048,slaughterhouse,SH_PA_04,slaughter,129
TX00001431,2015,GTA_PA_0048,property,GTA_PA_0052,other,53
TX00001432,2015,GTA_PA_0049,slaughterhouse,SH_PA_01,slaughter,198
TX00001433,2015,GTA_PA_0049,slaughterhouse,SH_PA_02,slaughter,16
TX00001434,2015,GTA_PA_0049,property,GTA_PA_0053,fattening,18
TX00001435,2015,GTA_PA_0050,slaughterhouse,SH_PA_02,slaughter,194
